"region_id","state","wetland","barren","elevatn","dst_t_c","barrier","land_acres","med_hhincome_p","mean_price","pop_density","urban_population_mean","LCV_1982","total_revenue","property_tax","reliance"
"2313176",23,0.0099999997764825,0.938750006258488,-0.0222468693040502,343.156894934088,0,3.14317767355431,24412,NA,0.0106779190138215,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"231322",23,0.090000003576279,0.800000011920929,0,46.7135704406951,0,2.70362119534361,19141,NA,0.0759139890299159,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2313370",23,0.0307142850277679,0.967142858675548,-2.02919403328402,270.792447141652,0,10.62610343357,16758,NA,0.00480419186924518,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2313584",23,0.146666665871938,0.226666669050852,0,44.7133045763158,0,12.7384165094157,17303,NA,0.00362267557635029,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2313653",23,0.00857142864593443,0.925714288439069,-0.983503818998906,141.82283625687,0,5.53282995589033,53977.9590929713,NA,0.0198295987949363,78442,76,23831.1666666667,13505.3333333333,0.565583136404806
"2313671",23,0.011999999731779,0.848000013828278,0,236.542341953431,0,2.05039142911382,17028,NA,0.000419592755651799,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2313683",23,0.00249999994412075,0.944999992847443,-6.23770668350376,247.660701989297,0,0.215417559758022,15938,NA,0.0293197735567171,0,NA,23831.1666666667,13505.3333333333,0.565583136404806
"2313835",23,0.00222222217255178,0.945555561118656,-0.876574702413523,258.702684443599,0,0.429962983646609,16758,NA,0.0100324244835336,0,NA,23831.1666666667,13505.3333333333,0.565583136404806
"2313956",23,0.645000010728836,0.0150000001303852,3.97663517878091,98.483087780083,0,86.2716802075451,16758,NA,0.836595313744094,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2314039",23,0.049999998882413,0.544999986886978,-4.69891972956939,73.5789001135795,0,2.87804836923676,23505.1314246272,NA,0.248576373102265,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2314181",23,0.183333334823449,0.766666650772095,0,83.3486151567576,0,13.8739374114601,26719,NA,0.0773063898332868,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2314411",23,0.0113333333283663,0.952666668097178,0.695924586522562,277.876262337762,0,9.52721223804325,26719,NA,0.0132748564465709,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2314940",23,0.143333333854874,0.806666652361552,0,65.597841711627,0,10.0095033738576,17975.6476562252,NA,0.443033238575985,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2314996",23,0.304999992251397,0.489999994635582,-3.05633362351856,37.441660605603,0,27.5246080403369,16452,NA,1.79862644888456,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2315019",23,0.139999996870756,0.822500005364418,0,112.846317648013,0,16.0446835905601,34954.0250826528,NA,0.715152955165416,78442,76,23831.1666666667,13505.3333333333,0.565583136404806
"2315289",23,0.189999997615814,0.634999990463257,0,112.682376805785,0,11.8654085040806,16758,NA,0.111756631540041,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2315447",23,0.0833333351959783,0.726666669050853,8.12216499617809,113.441677596404,0,19.0047127315266,37426,NA,0.304918929389856,158601.333333333,76,23831.1666666667,13505.3333333333,0.565583136404806
"2315592",23,0.124999997206032,0.805000007152557,-1.91149639937308,149.923750673658,0,5.75435246673455,26250,NA,0.320907365542564,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2315714",23,0.0566666672627133,0.830000003178914,0,90.0394755816604,0,7.1253500535346,33333,NA,0.240034609663658,210896,76,23831.1666666667,13505.3333333333,0.565583136404806
"2315770",23,0.0099999997764825,0.953000009059906,-0.442696274588541,194.217203862703,0,11.8104639443046,24549.0014716474,NA,0.0474633065189549,0,76,23831.1666666667,13505.3333333333,0.565583136404806
"2315778",23,0.0360000003129244,0.751999998092651,-1.45230895327519,236.965194493209,0,8.20505425993312,26845,NA,0.0286091945786278,0,76,23831.1666666667,13505.3333333333,0.565583136404806
"2315799",23,0.11000000188748,0.156666667511066,-0.411531753326953,68.2155010090659,0,28.5432627358728,25606,NA,0.280828621844687,0,76,23831.1666666667,13505.3333333333,0.565583136404806
"2316154",23,0.0599999986588955,0.855000019073486,0.153374885216144,101.949796696573,0,6.85847647747811,31719,NA,1.39136582961055,0,76,23831.1666666667,13505.3333333333,0.565583136404806
"2316222",23,0.130000000198682,0.0766666668156783,0,81.3309835997107,1,32.7024786973546,21250,NA,0.158062529905885,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2316461",23,0.0550000009437402,0.851666659116745,0.698393105937006,139.758485003022,0,16.4188298785609,31923,NA,0.128213268591872,78442,76,23831.1666666667,13505.3333333333,0.565583136404806
"2316505",23,0.155000001192093,0.0849999990314245,0,81.7935335372867,0,27.4478600838239,20875,NA,0.0891832245089591,62725,61,23831.1666666667,13505.3333333333,0.565583136404806
"2316543",23,0.140000000596047,0.590000003576278,5.71158885824518,49.1958145119316,0,19.6091028890663,17028,NA,0.705071719896297,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2316650",23,0.186666667461395,0.706666668256124,0,100.959896761356,0,42.8419303157626,17028,NA,0.00561553994006799,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2317099",23,0.0259999994188548,0.893999993801117,-0.682120966762859,95.3444014711134,0,5.00082707551619,17303,NA,0.0335345635391159,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2317304",23,0.0966666669895253,0.733333329359691,1.38257530495628,107.168815163211,0,10.6077885803111,17028,NA,0.0534872142675213,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2317567",23,0.0487500003073364,0.0499999991152435,0,139.349448065838,0,11.8915725801645,21354,NA,0.379648402198922,0,76,23831.1666666667,13505.3333333333,0.565583136404806
"2317733",23,0.0825000014156103,0.650000005960464,-0.970491265020832,73.3793016662164,0,32.1512888278523,16452,NA,0.168584933777202,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2317810",23,0.0975000001490116,0,2.24488988536031,569.267444767835,0,266.917182849972,20458,NA,0,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2317831",23,0.396666675806046,0.329999998211861,-0.327585550693053,50.1422494185394,0,47.0055069565917,34934.826438636,NA,0.232564440039809,214285.333333333,76,23831.1666666667,13505.3333333333,0.565583136404806
"2317889",23,0.137999998033047,0.778000009059906,0.0233681018450582,119.24275469192,0,19.8873142314259,17028,NA,0.0848851477691418,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2317962",23,0,0.954000008106232,0.7248746584955,181.919027490111,0,12.1689117866546,26250,NA,0.32231788483013,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2318012",23,0.183999998867512,0.637999999523163,-0.170444574942268,76.3784471804139,0,44.1824031471314,17028,NA,0.0189733588915216,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2318051",23,0.17750000115484,0.804999992251396,-7.17386258700907,125.132624979501,0,13.381180645212,24412,NA,0.0275628045386157,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2318068",23,0.200000000496705,0.400000000993411,0,107.292626446885,0,42.5122629571046,16758,NA,0.095722213959487,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2318095",23,0.0646153836009594,0.904615383881789,-5.29376842011066,252.775545081456,0,28.8110084477989,20458,NA,0.00921385719858961,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2318127",23,0.263333335518837,0.659999986489614,-0.968382320994021,81.1096631272074,0,24.6448153993612,24412,NA,0.147420640920729,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2318148",23,0.00999999977648263,0.881250001490116,1.90181903665374,106.274383548582,0,20.2300636281259,40113.5045285738,NA,0.181054356407688,161869.75,76,23831.1666666667,13505.3333333333,0.565583136404806
"2318258",23,0.0914285717798129,0.0185714281563249,0,121.855215445143,0,18.4831754815859,22292,NA,0.559597707471134,0,76,23831.1666666667,13505.3333333333,0.565583136404806
"2318304",23,0.0257142864699874,0.900000010217939,-0.700873263962213,138.725942681408,0,12.7628363137608,26250,NA,0.0975046820113033,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2318318",23,0.063333333780368,0.62333333492279,-0.0197531242004613,58.6553796135822,0,23.8912900081428,20875,NA,0.348564995247432,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2318422",23,0.0099999997764826,0.842000019550323,0.335753778978016,107.94827178426,0,11.5191705639027,21761,NA,0.050659944217905,31376.8,76,23831.1666666667,13505.3333333333,0.565583136404806
"2318464",23,0.0800000000745058,0.902500003576278,0,213.967497518152,0,9.13562323265302,16758,NA,0.000613256815964427,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2318522",23,0.356666664282481,0.413333336512248,-2.43855518882871,63.3183939333506,0,37.5846952946235,17303,NA,0.452821754338397,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2318544",23,0.0316666678215067,0.871666669845581,0.081300935117182,145.545830236895,0,9.89525357495762,33333,NA,0.133361492118378,210896,76,23831.1666666667,13505.3333333333,0.565583136404806
"2318549",23,0.240000002086163,0.515000015497208,1.30325025228128,85.3883712539592,0,19.8846978238175,13854,NA,0.387014717015067,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2318552",23,0.230000004172325,0.556666672229767,0,133.112131950604,0,24.0735664048611,16758,NA,0.0854224676655679,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2318621",23,0.0624999995343387,0.914374999701977,0.1954738730434,315.038268916177,0,26.6140981926151,16758,NA,0.00133457588565326,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"23187",23,0.209999993443489,0.509999990463257,-4.48867940941279,15.6059515841381,0,6.91778171660178,18864,NA,3.34266085669351,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"231977",23,0.28999999165535,0.119999997317791,0,57.9825570013272,0,20.8571293182717,15938,NA,0,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"232244",23,0.050000000745058,0.579999983310699,0,92.5915260388139,0,6.72067901010253,26719,NA,0.201320071499126,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"23275",23,0.319999992847443,0.300000011920929,-5.83500003897911,62.1660459440211,0,6.64567532532848,16140,NA,2.59358892347562,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"23280",23,0.180000007152557,0.129999995231628,-4.73821585114423,106.614410950679,0,5.9872127438819,24412,NA,0.214107181910047,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"23354",23,0,0.740000009536743,-0.441598340028435,96.0786062644093,0,0,24412,NA,0.244666231924855,0,NA,NA,NA,NA
"233645",23,0.28999999165535,0.109999999403954,0,38.212422798906,1,18.2686300576976,20417,NA,0.294999933649826,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"233740",23,0.910000026226044,0.070000000298023,0.468130435207462,34.4820043570684,0,20.9042246552229,20333.3006504598,NA,1.93114618143909,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"23404",23,0,1,0,42.667100219711,0,0,20458,NA,0.00387351337227145,0,NA,NA,NA,NA
"234091",23,0,0.019999999552965,2.51025121037596,120.373726412469,1,15.2929024710807,17500,NA,0.1487411960606,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"234112",23,0.029999999329448,0.709999978542328,4.92396625479407,30.7682195570309,1,7.35123324372622,24107,NA,1.64969885424305,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"23452",23,0.189999997615814,0.639999985694885,12.7202637859482,93.6618233275306,0,9.54378281956295,24412,NA,0.420706754659755,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"234528",23,0.280000001192093,0.239999994635582,0,47.9018341403054,1,13.5739226723639,22000,NA,0.00288673528025012,0,76,23831.1666666667,13505.3333333333,0.565583136404806
"234988",23,0,0.560000002384186,1.82113694601735,82.3859708329062,0,0.873880141204613,31719,NA,1.20833814483181,0,76,23831.1666666667,13505.3333333333,0.565583136404806
"234998",23,0.140000000596046,0.319999992847443,0,138.092497037838,0,8.9829994554965,25625,NA,4.2994783566439,62725,76,23831.1666666667,13505.3333333333,0.565583136404806
"23519",23,0.319999992847443,0.349999994039536,-3.06742961935351,38.4351835658787,0,9.75832824345149,24412,NA,0.0461215328525138,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"23543",23,0.189999997615814,0.330000013113022,2.02475151297114,56.4688124875604,0,7.36518741763767,24412,NA,0.0150871143838577,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"235503",23,0.300000011920929,0.170000001788139,0,80.7871669353273,0,14.091099242957,26250,NA,0.996258531932228,0,76,23831.1666666667,13505.3333333333,0.565583136404806
"236099",23,0.03999999910593,0.699999988079071,5.46202186279562,46.2764192063823,0,2.17161831496954,25547,NA,0.57516060555057,0,76,23831.1666666667,13505.3333333333,0.565583136404806
"236137",23,0.519999980926514,0.400000005960464,0.5809823184917,31.077189694811,0,10.9505379770111,31923,NA,1.44953966949253,78442,76,23831.1666666667,13505.3333333333,0.565583136404806
"236172",23,0,0.920000016689301,2.07841952466577,131.06849118439,0,0.450894244513759,21761,NA,0.701598649181846,0,76,23831.1666666667,13505.3333333333,0.565583136404806
"236247",23,0.119999997317791,0.810000002384186,2.93990881098042,40.0887795156782,0,5.59649587436126,31923,NA,1.26069427896643,78442,76,23831.1666666667,13505.3333333333,0.565583136404806
"236340",23,0,0.759999990463257,9.41658561582886,96.7689971088023,0,3.49464842894898,25313,NA,1.43581692211412,0,76,23831.1666666667,13505.3333333333,0.565583136404806
"23664",23,0.189999997615814,0.649999976158142,-2.11728277113989,67.2125367166647,0,5.56858752653837,23269,NA,0.0121468007519185,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"236738",23,0.589999973773956,0,18.1860853577681,505.498776286257,0,22.2307433126802,35804,NA,4.68130388590261,78442,76,23831.1666666667,13505.3333333333,0.565583136404806
"236906",23,0,0.639999985694885,0,151.948610923403,0,3.94205412998487,33333,NA,1.49362554978727,210896,76,23831.1666666667,13505.3333333333,0.565583136404806
"236949",23,0,0.990000009536743,0,106.317616638846,0,0,33333,NA,1.27848377559501,210896,NA,23831.1666666667,13505.3333333333,0.565583136404806
"236951",23,0.019999999552965,0.479999989271164,0.942017231658195,144.641713835245,0,0.688115201008424,35093,NA,0.648304948151975,78442,76,23831.1666666667,13505.3333333333,0.565583136404806
"237029",23,0.019999999552965,0.800000011920929,15.1246427404407,30.8293938842699,0,0.240709499972528,35093,NA,4.444857444845,78442,76,23831.1666666667,13505.3333333333,0.565583136404806
"237271",23,0,0.990000009536743,-2.25122720228613,32.2682734714398,0,0.64974122275193,47460,NA,0.511602256431719,132454,76,23831.1666666667,13505.3333333333,0.565583136404806
"237824",23,0.379999995231628,0.430000007152557,0,8.75162533600997,0,11.3438712541401,33067.5,NA,1.23413481715329,210896,76,23831.1666666667,13505.3333333333,0.565583136404806
"237964",23,0,0.800000011920929,0,51.3253684704466,0,13.6445656777906,33333,NA,5.08878058781442,221064,76,23831.1666666667,13505.3333333333,0.565583136404806
"238347",23,0,1,-4.21741308744315,96.8140005681028,0,0.0122099021725246,17028,NA,0.102124968292036,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"238377",23,0.0099999997764825,0.990000009536743,-5.40496148123558,156.960085282423,0,0,26719,NA,0.480632773801378,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"238380",23,0.059999998658895,0.935000002384186,2.44614957621704,100.85098889019,0,3.34900173874821,23269,NA,0.0546941178711316,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"238535",23,0.16499999910593,0.780000001192093,-1.31513106281641,103.240645723984,0,10.9287345802745,16758,NA,0.187557989669577,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"238616",23,0.134999997913837,0.830000013113022,-2.12509011591069,32.251247463339,0,5.64271907544293,15938,NA,0.362478465028996,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"238641",23,0.040000000037253,0.014999999664724,0,145.941879897452,0,1.30994807593744,19632,NA,0.162047106618972,0,76,23831.1666666667,13505.3333333333,0.565583136404806
"238659",23,0.25,0.720000028610229,2.17362084069168,92.7600120385372,0,13.607935971273,17028,NA,0.0798842470911828,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"238700",23,0.140000000596046,0.825000017881393,0.117120075136346,95.6509288332512,0,7.74195011324685,16452,NA,0.761537328254629,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"238951",23,0.0849999990314245,0.45499999821186,5.43317987687862,56.0553051928223,0,9.54291068369345,43002.6305255158,NA,0.806620570458797,78442,76,23831.1666666667,13505.3333333333,0.565583136404806
"239176",23,0.0450000017881395,0.950000017881394,0,140.336860491659,0,2.01027317911839,26719,NA,0.147002605139848,0,NA,23831.1666666667,13505.3333333333,0.565583136404806
"239256",23,0.019999999552965,0.966666678587596,0,79.3019555161864,0,3.29231290723295,19141,NA,0.248960405942257,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"239317",23,0.00999999977648267,0.909999986489614,0,141.314357544211,0,5.89476634171852,16758,NA,0,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"23934",23,0.280000001192093,0.620000004768372,-4.53244580597865,30.955651484991,0,8.88706450985528,17028,NA,0.180782933241982,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"239438",23,0.105000000447035,0.78999999165535,10.1480406196172,48.430208890987,0,11.130197966121,37426,NA,1.09138713320302,132454,76,23831.1666666667,13505.3333333333,0.565583136404806
"23946",23,0.219999998807907,0.519999980926514,0,78.2701885611804,0,11.3822452323966,16758,NA,0.918787810358082,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"239464",23,0.014999999664724,0.764999985694885,0,92.7892150564662,0,2.2056316138787,27188,NA,0.188915911604523,0,NA,23831.1666666667,13505.3333333333,0.565583136404806
"23965",23,0,1,-1.70567722099775,78.3983884767686,0,0,17028,NA,0.303293740471105,0,NA,23831.1666666667,13505.3333333333,0.565583136404806
"239745",23,0.0183333332339922,0.968333333730698,0.10813110062764,207.281647694498,0,4.61011020599562,17028,NA,0.0185916225714953,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"239855",23,0.0166666669150193,0.959999998410543,0.400481257294407,102.507193795626,0,5.53195782002081,24412,NA,0.374210436351544,0,61,23831.1666666667,13505.3333333333,0.565583136404806
"2410037",24,0.16857142932713,0.0414285707686629,0,70.7620674581742,0,54.0418991514409,43198.4365257842,NA,0.146164415601648,4460539,64,2985294.16666667,863555.5,0.290559975018816
"2410542",24,0.269999996572733,0.003999999910593,-2.55662434709683,117.200904008922,0,27.0231299153941,27964.0415287241,55000,0.0163532182922995,0,64,2985294.16666667,863555.5,0.290559975018816
"2412164",24,0.0282352941439432,0.0476470596211798,-7.32318084926744,193.725248467491,0,20.3600118726764,37402.7165830547,415000,0.51830955887293,4460539,64,2985294.16666667,863555.5,0.290559975018816
"2412231",24,0.131999997794628,0.0019999999552966,0,46.4645930961151,0,31.2782808225171,45840,892543.285714286,0.911543364292947,4460539,31,2985294.16666667,863555.5,0.290559975018816
"2412246",24,0.0766666674365597,0.00166666662941383,0,87.7516049186545,0,16.6586672426641,58136.3077501776,711142.857142857,0.0871025171280406,4460539,64,2985294.16666667,863555.5,0.290559975018816
"2412824",24,0.290000006556511,0,-0.146572413822096,111.820224361009,0,11.4337012486951,19737.0321852399,NA,0.197694611917145,0,64,2985294.16666667,863555.5,0.290559975018816
"2412854",24,0.929137931815509,0.000517241367749121,0.0389051193500811,305.920283644132,0,1246.25337698276,13516,136666.666666667,0.00270966574019951,0,64,2985294.16666667,863555.5,0.290559975018816
"241309",24,0.170000001788139,0,0.7283956573072,56.0271964233419,0,7.38088586328805,37222,NA,0.152556000503831,4460539,64,2985294.16666667,863555.5,0.290559975018816
"2413918",24,0.917638887961705,0.000694444428922417,-0.0374425187662928,127.001579912483,0,1509.13780357233,24474,26000,0.00352960260255848,0,64,2985294.16666667,863555.5,0.290559975018816
"2413949",24,0.863999998569489,0.007333333293597,0,206.953953441294,0,321.000072387277,22206,120250,0.18554446360221,0,64,2985294.16666667,863555.5,0.290559975018816
"241446",24,0.050000000745058,0.03999999910593,0,1.26234412193298,0,0.21628969562749,29205,NA,0.161172752034249,0,64,2985294.16666667,863555.5,0.290559975018816
"242215",24,0.050000000745058,0,0,102.557606864362,0,0.434323662993907,18317,NA,1.47935899543919,0,64,2985294.16666667,863555.5,0.290559975018816
"242320",24,0.409999996423721,0.070000000298023,1.31394112094388,62.8753133232356,0,9.16178730873697,30625,NA,1.3842249712401,0,64,2985294.16666667,863555.5,0.290559975018816
"242523",24,0,0,0,194.870719334629,0,0.238093092364133,36875,NA,0.443788487304946,0,64,2985294.16666667,863555.5,0.290559975018816
"242666",24,0,0,-1.09905081047079,45.7672503165147,0,8.19894930884686,23942,305040,8.14545851966314,0,64,2985294.16666667,863555.5,0.290559975018816
"242684",24,0.019999999552965,0,0,150.408747490868,0,0.432579391254979,27344,NA,0.0326287655821874,0,64,2985294.16666667,863555.5,0.290559975018816
"243524",24,0.0850000027567145,0.0099999997764825,6.73039384704235,119.008377172682,0,7.29628868394988,38750,NA,0.216913268831072,0,64,2985294.16666667,863555.5,0.290559975018816
"243587",24,0.0750000001862645,0.0099999997764825,-0.120668914824125,91.9415825018686,0,6.00814400474906,25417,NA,0.388796681677301,4460539,64,2985294.16666667,863555.5,0.290559975018816
"244098",24,0.134999996051192,0,0,82.278890484486,0,5.29560899939561,24474,NA,0.0370770699514588,0,64,2985294.16666667,863555.5,0.290559975018816
"244181",24,0.456666658322016,0.0166666662941377,0,60.271011202069,0,56.210901058802,0,NA,0,4460539,90,2985294.16666667,863555.5,0.290559975018816
"244661",24,0.773333330949148,0.00333333325882767,0,72.0856646798226,1,51.1751885485072,25568,NA,0,0,64,2985294.16666667,863555.5,0.290559975018816
"244829",24,0.0800000000745055,0,0,151.399511951227,0,4.16270450495968,13516,NA,0.00768484961847195,0,64,2985294.16666667,863555.5,0.290559975018816
"245226",24,0.0019999999552966,0.751999998092651,4.96234856406739,178.613576504571,0,107.15671787364,32188,NA,0.0167886253204146,4460539,87,2985294.16666667,863555.5,0.290559975018816
"245961",24,0.159999998658896,0.0099999997764828,0.0163012244144268,56.338067331106,0,38.7821378433999,29205,411594.117647059,0.15959500746364,0,64,2985294.16666667,863555.5,0.290559975018816
"246488",24,0.260000005364418,0.00333333325882767,-6.0567355437165,54.1819634005718,0,17.6215052425541,46316,NA,2.57258789883438,4460539,64,2985294.16666667,863555.5,0.290559975018816
"246565",24,0.239999994635582,0.014999999664724,0,55.4840697929156,0,13.2111141506661,13516,392500,0.323661499880368,0,64,2985294.16666667,863555.5,0.290559975018816
"246837",24,0.112500000745058,0.00249999994412075,0,99.3099860894347,0,11.5976627921546,19250,NA,0.00151307674874682,0,64,2985294.16666667,863555.5,0.290559975018816
"247303",24,0.868888881471422,0.00444444434510344,0.0324903529826751,318.396960962802,0,191.254163358607,13516,NA,0.00360324946852724,0,64,2985294.16666667,863555.5,0.290559975018816
"249009",24,0.277142853609153,0.00571428558656143,-3.18261594204774,68.4425483932056,0,47.0124840435474,19250,NA,0.0138871389591797,0,64,2985294.16666667,863555.5,0.290559975018816
"249153",24,0.0639999989420176,0.0059999998658898,-1.09837143657527,100.375541608276,0,14.6911287211494,46379.4477983436,469392.857142857,2.48891446608195,4460539,31,2985294.16666667,863555.5,0.290559975018816
"249179",24,0.981111112568113,0.000833333314706917,-1.42161820558212,290.910465397376,0,788.556472687177,24474,NA,0.0135121431454883,0,64,2985294.16666667,863555.5,0.290559975018816
"249295",24,0.37500000745058,0.00499999988824125,0,37.2923324317337,0,41.6880945604595,29832.3892483888,742508.214285714,0.704373172748159,4460539,64,2985294.16666667,863555.5,0.290559975018816
"251392",25,0.358571429337774,0,67.2740575757572,72.9102950255421,0,68.8647203888796,39722.14920563,NA,0.26105787270022,5296146,77,0,0,NA
"251419",25,0.360769232878318,0.0284615375388127,64.6341124438002,193.503207216599,0,266.44622948046,42467.9977560584,414485.428571429,1.64977709713772,5008456.38461538,77,173666.666666667,81420.1666666667,0.468871372138479
"251444",25,0.0547058824449776,0.108823530485525,0,111.803977751818,0,105.465646422747,31427.1148503702,453460,2.6322071063963,4990444,90,173666.666666667,81420.1666666667,0.468871372138479
"251546",25,0.0236363634467125,0.0172727268866519,52.7617788533828,133.542484107235,0,72.3846607580427,38643.8020309049,276319.888888889,1.50113001785186,5292055.90909091,77,173666.666666667,81420.1666666667,0.468871372138479
"251699",25,0.0284615388283362,0.0269230763212994,66.9186501265552,270.98795902828,0,36.5826111806078,16433.7266648906,NA,0.134244495847328,5291147,77,173666.666666667,81420.1666666667,0.468871372138479
"251743",25,0.0311111104157236,0.138888886198402,2.76417565301801,165.520457898126,0,57.3333399228043,39456.387366395,497079.191489362,5.17205469698904,5189454.33333333,76,173666.666666667,81420.1666666667,0.468871372138479
"251765",25,0.00625000009313225,0.0337499994784592,16.662431398649,94.3354837397207,0,86.0388199303983,17346.6584774868,511560.631578947,0.361756381427591,5141420.375,100,173666.666666667,81420.1666666667,0.468871372138479
"251900",25,0.011999999731779,0.192000003531575,1.56294730637868,252.717548518329,1,106.305513265041,46111,1956980.41176471,0.299753367130524,75449,100,173666.666666667,81420.1666666667,0.468871372138479
"25203",25,0,0.699999988079071,8.34131433707541,151.772364630309,1,17.1767159491266,46111,4960000,1.18786563014396,75449,100,173666.666666667,81420.1666666667,0.468871372138479
"252046",25,0.0618518512282107,0.0266666665535283,1.26597131910749,126.629508580894,0,153.292705368376,36760.9096635709,326681.2,2.94894275282517,4990444,76,173666.666666667,81420.1666666667,0.468871372138479
"252113",25,0,0.174285714115415,4.14180450365048,150.748972144833,0,39.5470010009213,20899.9777670478,781400,41.2133873302532,4990444,90,173666.666666667,81420.1666666667,0.468871372138479
"25337",25,0.0299999993294475,0.810000002384186,0,104.120543442797,0,40.2830836747503,31187,NA,0.23310527087688,323080,100,173666.666666667,81420.1666666667,0.468871372138479
"25712",25,0.0233333334326743,0.240000002086163,0.520620756292977,107.657267819313,0,22.2787107855007,51251.3948913225,1382142.85714286,4.19447630279508,5296146,75,173666.666666667,81420.1666666667,0.468871372138479
"25880",25,0.0580000009387732,0.0059999998658896,65.9562550373622,156.774446044718,0,25.5797450514284,34087.4464376549,160000,22.599519312646,5291147,77,173666.666666667,81420.1666666667,0.468871372138479
"25922",25,0.0450000017881395,0.174999997019768,0.273607048862233,150.590430712926,1,16.7764055850419,31103,3600000,4.51804182715818,5313524,100,173666.666666667,81420.1666666667,0.468871372138479
"25980",25,0,0.784285724163055,0.0739322989935263,215.079635423975,1,153.938085911779,41250,4449285.71428571,0.425270110672639,75449,100,173666.666666667,81420.1666666667,0.468871372138479
"28275",28,0.112500001676381,0.639999985694885,-2.1160048211876,135.209890509076,0,9.34057516197746,46250,NA,0,232510,21,NA,NA,NA
"28306",28,0.816400001049042,0.00239999994635588,-3.19893379173142,106.665814178225,0,450.022980780161,24671,NA,0.000798431043977184,1192505,21,570437.666666667,121209,0.214080233983593
"28585",28,0.0178947367362286,0.0173684207624511,0.35506518235164,401.919238783007,0,421.068942049769,25915.0937422414,NA,1.10291611381186,232486,21,570437.666666667,121209,0.214080233983593
"28712",28,0.701333336035411,0.0040000000347694,-0.432066087091475,289.005680242906,0,235.46534698943,27847.9911283146,NA,0.130203847840273,232486,21,570437.666666667,121209,0.214080233983593
"28738",28,0.434499999135733,0.0115000001154841,3.20218613590579,54.2310141636135,0,289.880520293004,37787.1735303102,875000,2.23785248334915,196139.9,21,570437.666666667,121209,0.214080233983593
"28743",28,0.931348315115725,0.00224719098193593,-1.9600145641739,209.547209455328,0,1822.097655379,35530.549669098,NA,0.0209364880181364,189981,21,570437.666666667,121209,0.214080233983593
"28747",28,0.404137927139627,0.00379310336349345,-1.0824668839537,54.3651182942206,0,255.154686378489,35939.6533305226,NA,0.370393095728996,232486,21,570437.666666667,121209,0.214080233983593
