region_id,develpd,croplnd,grssshr,treecvr,water,wetland,snowice,barren,elevatn,dst_t_c,in_cbrs,lon_nad,lat_nad,n_pixels,max_developed,min_dist_coast,paved_road_density,bridge_density,state,region_NorthAtlantic,region_SouthAtlantic,region_GulfCoast,distance,weights,subclass,female_p,race_white_p,race_black_p,hispanic_p,ed_ba_grad_p,med_hhincome_p,per_cap_income_p,below_pov_p,employed_p,unemployed_p,pop_bg,pop_all,area_acre,pop_density,pct_protected_1982,urban_population_mean,overlap_weights,barrier,barrier_type,total_area,buildings_area,n_buildings,buildings_density,n_buildings_acre,mean_price,mean_price_acre,mean_log_price,mean_log_price_acre,acres,nsales,X,TotalAssessedValue_SUM,LandAssessedValue_SUM,ImprovementAssessedValue_SUM,TaxAmount_SUM,PropertyCount_SUM,pre1982_SUM,LotSizeAcres_MEAN,NoOfBuildings_MEAN,YearBuilt_MEAN,EffectiveYearBuilt_MEAN,YearRemodeled_MEAN,NoOfStories_MEAN,TotalRooms_MEAN,TotalBedrooms_MEAN,Heat_MEAN,AC_MEAN,sqfeet_MEAN,treated,land_acres,white_acs,black_acs,hisp_acs,bagrad_acs,med_hh_inc_acs,own_occup_acs,rent_occup_acs,occupied_acs,med_rent_acs,med_rent_inc_pct_acs,developed_2018,nsales_acre,TotalAssessedValue_acre,LandAssessedValue_acre,ImprovementAssessedValue_acre,log_TotalAssessedValue_acre,log_LandAssessedValue_acre,log_ImprovementAssessedValue_acre,TaxAmount_acre,PropertyCount_acre,region,ztrax_weights
122618,0.216799998953938,0.00319999992847452,0.442399999201298,0.0608000005036592,7.999999821186e-4,0.0891999989002943,0,0.186800000891089,2.8313780323422,662.465916664853,0,-84.6152791318244,29.8747846001633,25,0.509999990463257,180.777307881114,0,0,12,0,0,1,0.0194642811642819,0.999999999999998,114,0.509168351605255,0.983647028619362,0.00652330861493249,0.00841683415226809,0.0534669830399843,10988.5831443081,6888.80758894969,0.226352862488839,0.173717781924465,0.0266232393846703,73.7632184624672,73.7632184624672,555.98436289346,0.132671390394125,0.378631450645847,0,8.183547120227705e-4,0,NA,2249998.03965449,4625.55395378778,45,0.00205580354838802,0.0809372705177844,68380.6666666667,198329.11451756,11.0094234260414,12.094229695763,0.451333333333333,3,41,1219655,0,0,11908.87,34,4,0.262611111111111,1.04545454545455,1993.71428571429,1993.71428571429,1993.71428571429,0.333333333333333,NA,2.16666666666667,0.441176470588235,0.441176470588235,1439.85714285714,0,550.572397306727,0.9713375661616198,0.016653170819625984,0.005490499955076688,0.31902862875195054,39792,0.22115962723195734,0.05956044023837996,0.28072006747033734,779,25.8,0.104441776710684,0.005448874688733593,2215.2490861624565,0,0,8.396267361910304,0,0,21.629980104806275,0.061753913138980716,3,4.1665206151949674e-4
122650,0.0799999999580905,0,0.00124999997206038,0.00312500004656612,0.461875001434237,0.448750004870817,0,0.00499999988824125,-0.495463910447933,61.7015204455653,0,-82.6511080562544,28.5658392823859,16,0.5,22.6095758297376,0,0,12,0,0,1,0.130415252367289,0.999999999999998,155,0.5108025621895,0.991716534429841,0.001176251193659,0.0115287379016357,0.164662364992151,25546.5978710716,13933.6294342488,0.115429119641107,0.313125932484801,0.0211301952902036,95.9067587852478,49.0831205844879,355.829992325474,0.137939807332464,0.57958653220454,1571087,9.778278458770534e-4,0,NA,1439997.72368672,7549.8118417238,51,0.00524293317797376,0.143326518233373,266838.461538462,1658805.04192918,12.320415192771,14.1739670590846,0.161923076923077,26,42,26710109,0,0,434220.97,102,59,0.4196,1.06,1980.54455445545,1989.28571428571,NA,2.3030303030303,4.69387755102041,2.40594059405941,0.0392156862745098,0.156862745098039,1317.57142857143,0,153.730517574846,0.9795417093264684,0,0.022086135966072767,0.19813714813635602,51584.62039198083,0.7195435920389762,0.034202986578606175,0.7537465786175824,NA,NA,0.155272305909618,0.16912712199346827,173746.30243468596,0,0,12.758498662817376,0,0,2824.5593448196973,0.6634987093589909,3,0.0026083605502493015
122692,0.00380090495141653,0,0.00239819002535819,0.00687782793428025,0.024932126721106,0.949140271989468,0,0.0128506786565031,-0.92052517547097,173.035121777448,0,-82.733368893349,29.0188961699738,221,0.140000000596046,13.4700943774285,0,0,12,0,0,1,0.156073790309483,0.999999999999998,21,0.518457278281446,0.994227081128936,6.76773787355775e-4,0.00766927555824514,0.112344670685368,21631.1232199439,14175.2992524731,0.169153662119981,0.358952743775033,0.0298479398335901,110.688961582258,110.688961582258,4914.90176858962,0.0225210933593128,0.528794176075261,0,0.004339791750622123,0,NA,19889980.7312385,4449.39625237533,26,2.23700380231503e-4,0.00529001819668672,263107.538461538,288112.93829493,12.1921586454424,11.7222579095466,15.5184615384615,13,43,26570837,8121951,6393672,236572.95,79,38,23.7966582278481,1.01639344262295,1977.45762711864,1987.21052631579,NA,1.66666666666667,NA,2,0.253164556962025,0.291139240506329,2889.66101694915,0,4331.98956576645,0.9786979123822839,0.020432445327645925,0,0.1325508440656231,31547.999999999996,0.3579725204833926,0.1717944661206389,0.5297669866040314,879,38.5,0.00519962859795729,0.0030009305891991306,6133.633656455698,1874.8777846058822,1475.920452469691,9.414689806661746,8.229446006416893,7.990184405043514,54.6106924793905,0.018236424349748565,3,0.005689865209453754
122713,0.229090912606228,0,0,0,0.738181821324608,0.0163636365058747,0,0.0163636361672119,0.431319093520002,84.9797560484679,0,-82.8390288598674,27.9185722357243,11,0.730000019073486,24.0981792321493,0,0,12,0,0,1,0.140419517835756,0.999999999999998,148,0.513664056357938,0.993836248204792,8.43029464565425e-4,0.0209306103473412,0.270187040308288,37678.9923344392,26372.9490176907,0.0383849719194791,0.492663634544957,0.0172261566260522,1120.38494873047,590.4296875,244.633119744259,2.41353128356961,0,0,7.991314514507877e-4,1,cape,989998.815548718,33358.4559069069,114,0.0336954503207336,0.466002618138786,914662.321428571,4141025.3344128,13.5605157062398,15.0306462585373,0.255,84,44,163712730,0,0,1333115.04,104,72,0.263471153846154,1.00961538461538,1975.93203883495,1995.64356435644,NA,1.59223300970874,NA,NA,0.00961538461538462,0.0288461538461538,3928.86138613861,0,60.3483136235472,0.9496726876275107,0.012542815716272753,0.042496401438724775,0.4386532253933486,75394.50692588018,0.4738841938001794,0.15337223333397304,0.6272564271341524,1745.354624273519,28.38051953904927,0.842622950819672,1.391919590727788,2712797.096887248,0,0,15.506637980199349,0,0,22090.344534164982,1.723329017091547,3,0.0019770474674324794
122721,0.0892307712481574,0,0.0269230771809817,0.0830769239423367,0.00307692300814846,0.61846153695996,0,0.179230770669304,-2.9170986453061,285.701170362197,0,-83.6712316441411,29.9175685022334,13,0.660000026226044,106.360281511706,0,0,12,0,0,1,0.189811762981669,0.999999999999998,121,0.5040369088812,0.978085351787774,0.00115340253748558,0.0149942329873126,0.0449826989619377,27902,10899,0.0530565167243368,0.465974625144175,0,14.7576274871826,14.7576274871826,289.111868704438,0.0510446961354931,0,0,0.0011216176633283166,0,NA,1169999.26547277,3023.70595408039,23,0.00258436568578407,0.0795537080635597,87555.5555555556,168999.937578273,10.0740855063227,11.3352824139832,0.331111111111111,9,45,1855010,598990,1256020,25340.64,35,12,1.06470588235294,1.11764705882353,1975.8,1995.5625,NA,NA,NA,NA,0.542857142857143,0.542857142857143,1339.8125,0,287.076603472671,0.6083683593173999,0.3329553418487723,0.13956590151130485,0.027614088483642003,47082.57106933195,0.7380969758359023,0.05728604027940321,0.7953830161153053,NA,NA,0.0884615384615385,0.031350517217808654,6461.724771578581,2086.516256477245,4375.208515101336,9.466798740192328,8.336398329251947,9.0768566518705,88.27135229225452,0.12191867806925587,3,0.0038643417733023456
122867,0.377272725387505,3.03030296257061e-4,0.00787878787201467,0.00121212118502824,0.248484847220507,0.327575753414721,0,0.037272726947611,2.16522344207619,88.2242698377997,0,-82.8401890581256,27.850868234462,33,0.870000004768372,20.1698834905177,0,0,12,0,0,1,0.0799622078561181,0.999999999999998,9,0.532621379377643,0.991406251123616,1.60326870372799e-4,0.0155555105576513,0.212062641660716,39736.6339246718,21030.8118978323,0.0273666853732872,0.455898036766625,0.00764082627432301,10137.9207763672,3383.81198120117,733.899359243037,4.61073025692695,0.071070028184928,904565.242424242,2.6887517442900812e-5,0,NA,2969996.35199541,256268.335891931,706,0.0862857409638755,0.961982043540374,507770.076115486,6318534.21448351,12.9220485855046,14.9880868226728,0.232167979002625,381,46,1957113849,0,0,16332967.19,2712,1233,0.289396021699819,1.00921828908555,1982.92687453601,1991.39546130952,NA,1.30215293244246,NA,NA,0.662610619469027,0.821165191740413,1739.28783934548,0,517.622232022446,0.9380314721519772,0.007197485945680973,0.08193139482066945,0.377616466903156,81601.29126639059,0.5081138754570476,0.08424678172265725,0.5923606571797048,1607.5917272343243,26.915378700345904,0.520272982737856,0.7360580292530372,3780969.455954767,0,0,15.838638185102273,0,0,31553.83632998928,5.239342192478312,3,3.0293370755304383e-5
122893,0.0363855420286397,0.00337349394538318,0.00891566263085392,0.0131325300289206,0.0193975906011211,0.918313252997686,0,4.81927700071458e-4,0.497964407013049,349.739217774767,0,-82.2661244922491,26.8618294849135,83,0.449999988079071,42.0905791510874,2.28693710328714e-4,0,12,0,0,1,0.148717046265078,0.999999999999998,136,0.402865065033934,0.99987859893924,0,0,0.00437043818735707,661.728410150916,418.48244635294,0,0.00182101591139878,0,169.885970592499,169.368072748184,1845.86808563035,0.0917552419193303,0.0776004134165583,586478.34939759,2.4780920140116076e-4,0,NA,7469992.56681132,14058.4461862757,31,0.00188198931398358,0.0167942148372915,153564.84375,2039169.08954141,11.454883760754,13.1568578492402,0.689828125,64,47,33161473,0,0,599943.77,135,0,21.7532962962963,1.04545454545455,2006.90476190476,2006.90476190476,NA,0.567901234567901,6.78260869565217,2.60759493670886,1,0.837037037037037,3529.9880952381,0,1686.70815513902,0.9189655568932402,0.007954415951985271,4.684544708758338e-4,0.3117566512015758,58846.902040123576,0.4833946492076326,0.1369634326861883,0.6203580818938209,736,42.64662191511608,0.034106412005457,0.03794373069520439,19660.468765129557,0,0,10.57951241822126,0,0,355.6891381429007,0.08003755693519676,3,0.0028943665716177785
122903,0.050769231067254,0,0.00230769225611138,0.0342307691104137,0.562307693565694,0.274230770050333,0,0.0761538455979182,2.33110248133204,124.77614172291,0,-84.3718778600041,29.9065112596543,26,0.340000003576279,41.1949445524507,3.32479821911995e-4,0,12,0,0,1,0.0395640569486609,0.999999999999998,102,0.504559270516717,0.990881458966565,0.0060790273556231,0.0121580547112462,0.203647416413374,34545,22890,0.0638297872340425,0.498480243161094,0.0395136778115502,0.459524869918823,12.3490294218063,578.223737403221,0.0213568358111089,0.0814223660102197,56460.4615384615,0.0052531340897569445,0,NA,2339997.94989948,9680.84983236127,55,0.00413711893755169,0.0951185876079769,189663.636363636,654735.243922253,11.9235269457876,13.1809038721172,0.294727272727273,33,48,8409490,0,0,100926.49,69,15,0.34131884057971,1,1985.17948717949,1987.10256410256,1987.10256410256,0.974358974358974,NA,2.64705882352941,0.449275362318841,0.434782608695652,1992.10256410256,0,192.704525309529,1,0,0.09651474530831099,0.3914209115281501,108864,0.21880819366852886,0.006517690875232775,0.22532588454376165,NA,NA,0.130666666666667,0.17124662717180203,43639.296931363555,0,0,11.37686050986142,0,0,523.7370001451093,0.3580611295410406,3,0.013232660801663519
122917,0.171212122803836,9.09090888771182e-4,0.056969696260763,0.229090910009814,0,0.541818179246603,0,0,10.9913621327747,340.860538891344,0,-82.589679404632,28.5191967481111,33,0.75,72.3399300721126,5.31233575417771e-4,0,12,0,0,1,0.0619744308362651,0.999999999999998,119,0.502626479245914,0.976277051327604,0.0055170481786237,0.0136197645713703,0.0899941596961571,23338.7210771293,11906.4051916548,0.171236211447758,0.341108150034168,0.0282388667576662,258.962131500244,258.962131500244,733.899359156263,0.352857824808518,0.213790850115846,1641051,0.0010401754498849656,0,NA,2969997.29419485,58713.1899488695,161,0.0197687688347832,0.219375438918247,160713.555555556,198698.349462043,11.707698680156,11.8493324280511,0.899047619047619,189,49,95567459,0,0,1183087.24,399,51,1.23194871794872,1.05699481865285,1991.70757180157,1996.38903394256,NA,1.18798955613577,5.82984293193717,3.07894736842105,0.0401002506265664,0.050125313283208,2499.5672823219,0,730.332682041649,0.8086075241082774,0.04802608665965406,0.2006956224015122,0.16536570832412484,40995.14595079627,0.5946302404938659,0.1979954811511944,0.7926257216450604,1189.029797185197,42.166946516359204,0.256666666666667,0.2587861732705833,130854.69314181674,0,0,12.4749899544683,0,0,1619.9292036235775,0.5463263657934536,3,9.495068481470295e-4
122961,0.197058825260576,0,0.00294117640484788,5.88235280969588e-4,0.407058821662384,0.0276470587534062,0,0.36470588165171,0,104.261770813223,0,-84.4011888648049,29.9015427701076,17,0.680000007152557,33.8585357157723,0,0,12,0,0,1,0.433025354105379,0.999999999999998,71,0.504559270516717,0.990881458966565,0.0060790273556231,0.0121580547112462,0.203647416413374,34545,22890,0.0638297872340425,0.498480243161094,0.0395136778115502,3.44449710845947,46.8502597808838,378.069366758575,0.123919745687307,0.286356332630467,0,0.0030156864411151653,0,NA,1529998.163702,43650.374085729,203,0.0285296905063677,0.536936971226331,274257.142857143,833619.64158982,12.1404553024825,13.3553773925024,0.342649350649351,77,50,39392098,0,0,525548.73,187,74,0.335186440677966,1,1979.84848484848,1984.34351145038,1984.34351145038,1.03787878787879,10,2.95774647887324,0.299465240641711,0.299465240641711,2168.35877862595,0,162.536473448841,1,0,0.09651474530831099,0.3914209115281501,108864,0.21880819366852886,0.006517690875232775,0.22532588454376165,NA,NA,0.452216748768473,0.4737398219990054,242358.51291801786,0,0,13.091320547765129,0,0,3233.4202831429,1.1505109962832987,3,0.005889935344161966
122962,0.0541509435916284,3.77358482131434e-4,0.00377358489160272,0.00698113202486398,0.103396225263769,0.820754719230364,0,0.010566037534824,-4.16330131764787,119.309758962012,0,-82.745012557514,28.2554054200226,53,0.379999995231628,16.0257982424887,0,0,12,0,0,1,0.0877335407994725,0.999999999999998,92,0.537513317485547,0.98187697297009,0.00104871581305328,0.0181869150425908,0.101387058584375,24172.531644445,15828.8391998953,0.121546978614766,0.324706036867289,0.0218579073459847,2092.96213531494,769.19206237793,1178.68684960828,0.652583901002679,0.11016444163909,1371755.50943396,0.0010076079333375008,0,NA,4769996.46832243,39758.5382072061,194,0.00833512948515638,0.164589396494063,201634.538043478,831720.89446753,11.7161064292301,13.2754786009257,0.32291847826087,184,51,40070127,0,0,654515.46,213,96,0.772361502347418,1.01546391752577,1983.30366492147,1984.17277486911,NA,1.26439790575916,NA,NA,0.154929577464789,0.154929577464789,3171.98888888889,0,766.302181706018,0.9287161955877392,0.012285946173712096,0.07769450399902625,0.21223937571017412,49327.593139316006,0.3644559170883851,0.2277452977344119,0.592201214822797,892.3479592516466,37.49971425011655,0.0760800842992624,0.24011415391035548,52290.242617855925,0,0,11.557712247674692,0,0,854.121879886669,0.27795823251579194,3,0.0015271356117830632
122973,0.111000000871718,0.0029999999329449,0.117999996431172,0,0.179000001214445,0.028999999910593,0,0.560000003874302,32.9274407033989,470.114053865703,0,-82.3963572666382,27.8695524032096,10,0.550000011920929,283.185937990386,0,0,12,0,0,1,0.105014096730583,0.999999999999998,1,0.493705528188287,0.935960591133005,0.0213464696223317,0.0695128626163109,0.0388615216201423,24310,11306,0.0782703886152162,0.493705528188287,0.0164203612479475,1.51978206634521,1.51978206634521,222.393745224664,0.00683374464875312,0,369518,0.0019770529903700967,0,NA,899999.596804976,1610.27887807915,6,0.00178919955497279,0.0269790787531448,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.510096280893,0.7088906372934697,0.04012588512981904,0.37922895357985836,0.1007081038552321,38889,0.3104125736738703,0.5736738703339882,0.8840864440078585,816,28.6,0.220963172804533,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
123019,8.47457608176525e-5,0,8.47457608176497e-5,0.00189265537228288,0.00994350271310004,0.971440678430816,0,0.0165536723252239,-9.14383477249658,133.844856186615,0,-82.7848771229622,29.1286505885739,354,0.009999999776483,3.70281124351808,3.91030770996795e-5,0,12,0,0,1,0.21671038736536,0.999999999999998,152,0.492059934898109,0.902886367414502,0.0946497114301114,0.0432734992273112,0.0180285164628784,19565.9102638266,9714.84299975518,0.241287183153793,0.385065319109048,0.031970617005091,6.83791091595776,6.85136796091683,7872.73857942534,8.70264888360734e-4,0.779676302863628,0,0.004477827899992113,0,NA,31859971.2046596,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6793.1369302736,0.9304950400409977,0.06309664871085657,0,0.08138961723532538,32962.27500175666,0.6287238385981985,0.14405964022299478,0.7727834788211932,1036.3575207998479,22.278576559521863,1.14165025544424e-4,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
123021,0.246875001059379,0.00531249999767169,0.0228125000139698,0.00375000009080397,0.0993750007473863,0.614062499254942,0,0.00781249994179241,1.60708378863735,83.8985927426628,0,-82.7549759397439,27.8281313988153,32,0.740000009536743,21.7980829619846,2.63967289785303e-4,0,12,0,0,1,0.0855573674827006,0.999999999999998,125,0.53479906517533,0.966023395613622,0.0048847563359625,0.0252682820253131,0.119727156793183,27978.3693395447,15313.0273761408,0.0634090960958762,0.473094589541667,0.0167338280312483,6708.20094299316,1253.8787689209,711.659984722683,1.76190708461641,0.145011652229633,1630452.96875,2.638496182204261e-4,0,NA,2879997.41336259,92374.5358617896,227,0.0320745204260222,0.318971543424905,447855.091954023,1295414.42984991,12.7835148316356,13.8839095544231,0.501689655172414,87,52,210858630,0,0,1601689.39,511,55,1.7383768115942,1.03913894324853,1985.74168297456,1993.45490196078,NA,1.21526418786693,NA,NA,0.555772994129158,0.729941291585127,2278.39726027397,0,605.632079017835,0.8038866204051528,0.03948373764452017,0.041568022624784824,0.26839556267887227,52479.66541749089,0.6145899105815656,0.15545016812042525,0.7700400787019909,1039.2112416164262,30.373333494823193,0.301284276292954,0.14365157166226983,348162.9149201499,0,0,13.453572976094588,0,0,2644.657450440026,0.8437465875795389,3,3.577524806735372e-4
123024,0.0172131143693553,0,0.00393442617210215,0.0501639342821035,0.00393442626370759,0.875737706168753,0,0.0490163936600333,-1.37562841128921,357.946199871091,0,-83.6172451478534,29.8576036211523,61,0.389999985694885,34.6058864054393,0,0,12,0,0,1,0.139459960138192,0.999999999999998,76,0.5040369088812,0.978085351787774,0.00115340253748558,0.0149942329873126,0.0449826989619377,27902,10899,0.0530565167243368,0.465974625144175,0,17.3494688272476,26.4790064096451,1356.60184545576,0.0195186277376391,0,0,0.0015823585389894454,0,NA,5489993.91396233,9215.8742788922409,50,0.00167866748548739,0.0368566893098724,146421.5,815825.488691454,11.4927437606442,12.9854363692429,1.25625,32,53,11246270,6156510,5089760,152820.61,81,25,2.90592592592593,1.03333333333333,1982.59322033898,1995.79310344828,NA,NA,NA,NA,0.283950617283951,0.283950617283951,1273.05172413793,0,1251.97982110167,1,0,0,0.10243277848911651,31538,0.30795551753635586,0,0.30795551753635586,NA,NA,0.0192086685273354,0.025559517382510083,8982.788548543802,4917.419511268661,4065.369037275141,9.796212825541431,9.193686373212676,9.003406997625312,122.06315742814981,0.06469752837447865,3,0.005323695193328446
123055,0.162399999797344,0,0.00159999996423724,3.9999999105932e-4,0.186400000080466,0.63520000398159,0,0.0139999999105931,-0.516162023530713,117.390228576389,0,-82.7122102972916,28.9567303702862,25,0.629999995231628,21.5215171077731,0,0,12,0,0,1,0.136055836694491,0.999999999999998,125,0.50105857445307,0.963302752293578,0.013408609738885,0.00352858151023289,0.198306280875088,29167,17575,0.0677487649964714,0.367678193366267,0.0105857445306987,0.00561676593497396,0.00561676593497396,555.98436296682,1.0102381126336e-5,0.0987927675393812,0,0.003992198416920954,0,NA,2249997.9052335,15835.6239169367,18,0.00703806162668108,0.0323749101412788,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.720198463239,0.9561332250203087,0,0.10885458976441917,0.20714865962632006,59292,0.4423076923076923,0.18461538461538463,0.6269230769230769,1017,19.5,0.199014778325123,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
123076,0.0411111103991667,0,0.00638888874608608,0.0377777775025202,0.216666664979938,0.698055554595259,0,0,-2.8147979516557,91.1820867004853,0,-82.6483869486604,28.5456344823336,36,0.579999983310699,8.25142295812085,2.89032770677296e-4,0,12,0,0,1,0.333333823866943,0.999999999999998,153,0.498984173403814,0.996482879624182,0.00175856018790895,0.0123099213153626,0.153369889914762,22935.3228750708,14324.9071474472,0.13271129310656,0.384695702788643,0.0158270416911805,39.2052885293961,28.0605578422546,800.617482722427,0.0350486448869905,0.503314456219433,1571087,8.689353005088482e-4,0,NA,3239997.36039826,8478.01615886309,54,0.00261667378575302,0.0674477216157788,138176.470588235,520383.894041145,11.2419375694427,12.8932991534902,0.266470588235294,17,54,14469080,0,0,236629.02,105,63,0.488932038834951,1.04166666666667,1967.44,1983.35416666667,NA,1.5,4.54166666666667,2.3298969072165,0.0857142857142857,0.447619047619048,1265.4375,0,590.29993043263,0.9530054644808743,0,0.03169398907103825,0.08743169398907104,11811,0.7383966244725738,0.0949367088607595,0.8333333333333334,NA,NA,0.0556145944031173,0.028798919199500367,24511.403871241575,0,0,10.800040933346352,0,0,400.86235454335036,0.17787567740867874,3,0.0021105133107817394
123084,0.0109302323138298,0,0,0,0.653255813690119,0.30441860638039,0,0.0313953485686419,-3.26047980948259,102.355662213938,0,-84.9787530913066,29.7371480575068,43,0.28999999165535,27.4904919731697,0,0,12,0,0,1,0.0809292086456086,0.999999999999998,1,0.534141637835078,0.831301530269016,0.152083949133958,0.00850917637396036,0.157394370505723,20320.3762290114,10077.4536514109,0.210703846594974,0.387816217256452,0.00892890573090801,613.944646835327,15.2136499974877,956.293104191411,0.0159089822260629,0.674418604651165,0,0.0015211077104967735,0,NA,3869996.80903365,2186.35038962882,12,5.6494888691517e-4,0.0125484134474328,NA,NA,NA,NA,NA,0,55,3189573,0,0,63180.64,8,1,NA,1,1984.57142857143,1984.57142857143,1984.57142857143,2,NA,3.2,0.125,0.125,3099.85714285714,0,302.299735074194,0.7581106331067049,0.18664135060933848,0.07213605293606255,0.3341972258315099,63775.97112182584,0.48115364323514925,0.2601098185838303,0.7412634618189797,832.2415608730562,33.95037547181632,0.042866711319491,0,10551.028102016619,0,0,9.957125767389982,0,0,208.99998468239957,0.0264638008962745,3,0.0027752015070670964
123100,0.0308000001497566,2.9999999329448e-4,0.00209999995306135,0.00359999999403953,0.0939999992027879,0.867900001108646,0,0.0012999999895692,1.16028425578528,194.680502194055,0,-82.1147730072464,26.6671969357044,100,0.370000004768372,25.7346168754445,3.04802454376035e-4,0,12,0,0,1,0.128170031078242,0.999999999999998,140,0.499368815679082,0.988911100786572,5.44545459883969e-4,0.0125492578710124,0.0997003687472289,25980.6005451044,19654.8241826373,0.116333863400521,0.377044952219838,0.0197271980242284,309.832834720612,136.889254676178,2223.93745261782,0.0615526549611566,0.221799662788541,438386.28,0.001964256786569209,0,NA,8999992.13630906,5946.60186616151,30,6.60734117996712e-4,0.0134895451197349,62333.8235294118,58837.866071195,10.0997755476131,10.3046250064958,1.51388235294118,34,56,9389678,0,0,143827.7,180,6,2.52912222222222,0.255555555555556,1985.875,1991,NA,1.2375,1,2.5625,0.822222222222222,0.822222222222222,2555.0625,0,1990.8306541804,0.9673358411583304,2.564152564435126e-5,0.051430191866455435,0.3708991463196521,57730.837813052945,0.5411883961836713,0.05034787956129524,0.5915362757449666,937.0306430797955,19.201124356349908,0.0357655370349928,0.017078298412075324,4716.462437567606,0,0,9.151961505808611,0,0,72.24507001536605,0.09041452100510465,3,0.004506388013876685
123125,0.283333332163462,3.50877185139754e-4,8.77192962849368e-4,0,0.644210531065861,0.0675438596425872,0,0.0036842105093233,-2.28636452430575,124.875130686711,0,-82.565304762382,27.329041366168,57,0.889999985694885,21.5937115306914,8.98643341555643e-4,0,12,0,0,1,0.153013163618703,0.999999999999998,43,0.543880588195388,0.849032259477708,0.136485611485377,0.0393501583301466,0.220679794248447,30524.5050884171,27266.0307389811,0.12593443587550401,0.401567904620433,0.0248149004932305,9700.39218869805,570.585722118616,1267.64434786383,0.45011498933446,0.046111771193781,1713965.01754386,0.006330499523292482,0,NA,5129995.72927672,188256.229046899,392,0.0366971512222762,0.309234004025899,2100219.34951456,NA,14.2696610622739,NA,0.413364077669903,206,57,1410922165,0,0,0,1310,536,1.10909967845659,1.01621621621622,1980.90343698854,2003.66639209226,NA,1.14975450081833,5.85690093141406,2.59393428812131,0.187786259541985,0.0793893129770992,3209.08505367465,0,377.381912076492,0.9239931042690838,0.0441717053299734,0.013554965127593218,0.6129388250090023,72450.01815076628,0.46630728967233276,0.21803204836232248,0.6843393380346552,1398.8699679607712,37.0581750987261,0.780651340996169,0.5458661197260711,3738711.686621638,0,0,15.827398821789922,0,0,0,3.471284547772588,3,0.007627102346203269
123153,1.67597761617034e-4,0,1.95530721886531e-4,0.00128491619320888,0.0223184357235968,0.970921788718447,0,0.00511173185939229,-5.18729651549998,120.183748670687,0,-83.9405147384883,30.0629283921521,358,0.009999999776483,0.942631849733715,0,0,12,0,0,1,0.249441724113932,0.999999999999998,147,0.48576928093773,0.715776432261103,0.269077384627116,0.0176478761310349,0.0237660836829133,32587.2115988374,22112.9364827344,0.0878719673012978,0.201073576422543,0.137566494515655,5.58970149699599,5.93499456439167,7961.69607635907,7.4544349689693e-4,0.91236211391288,159007.519553073,0.00272188206891735,0,NA,32219971.7802146,391.675470351707,4,1.21562946430705e-5,5.02403916130686e-4,NA,NA,NA,NA,NA,0,58,302670,220840,81830,972.65,3,1,18.0466666666667,1,1985,1993,NA,NA,NA,NA,0.333333333333333,0.333333333333333,788,0,6983.6122763008,0.807908879858994,0.18548709059953636,0.0031584489111376166,0.06902214278183792,45049.33017281949,0.7791674998583757,0.053715708474356576,0.8328832083327323,NA,32.6,2.57341377634175e-4,0,43.3400349310806,31.622603212012557,11.717431719068047,4.462357051006795,4.147269246014692,3.156040704949211,0.13927605965479087,4.2957711300506103e-4,3,0.0023245963189151967
123184,0.108499998785555,0,0.00449999989941715,0.00199999995529655,0.467500001285225,0.414499998930842,0,0.0029999999329449,-4.21957043402422,134.452398975974,0,-82.6295026847298,27.3864630920188,20,0.509999990463257,30.9411634049741,0,0,12,0,0,1,0.0844402442786726,0.999999999999998,134,0.535219569702328,0.994105511346891,8.84173297966401e-4,0.00766283524904215,0.468906572354848,67481,61816,0.0279988211022694,0.240200412614206,0.00795755968169761,988.024219512939,2.71785354614258,444.787490469094,0.00611045410309584,0.275643290052687,1800437.4,0.01345478034666967,0,NA,1799998.48501584,48932.4150904128,167,0.0271846979304442,0.375458993785794,1659646.7260274,4917937.19252023,14.185583555518,15.313107919924,0.358630136986301,73,59,183575752,0,0,0,226,109,0.414637168141593,1,1985.60476190476,2002.87619047619,NA,1.46190476190476,6.44761904761905,3.0047619047619,0.0707964601769911,0.0707964601769911,3484.88571428571,0,74.7411718773388,0.99181020596457,0,0.03873308032242486,0.556302467957739,62751.18175046436,0.3533275254217736,0.017431248145368096,0.37075877356714176,NA,NA,0.233644859813084,0.9767039794318944,2456152.979528802,0,0,15.407254034951094,0,0,0,3.023768484268605,3,0.02192499515611497
